7200,0,2d0,0,D,UNK-NOW,Unknown,Unknown,Unknown,2
49652453,52453,1f0,cce5,D,UNCAdmnVMK12,UNC Admin VMK12,Hospital,VIPER Medical Network VMN,2
49652454,52454,1f0,cce6,D,UNC Disaster,UNC Disaster VMK13,Hospital,VIPER Medical Network VMN,2
49652455,52455,1f0,cce7,D,CommunityCHC,Community CHC Morrisville VMK14,Hospital,VIPER Medical Network VMN,2
49652456,52456,1f0,cce8,D,Duke RAC SMT,Duke RAC SMAT 400 VMK15,Hospital,VIPER Medical Network VMN,2
49652457,52457,1f0,cce9,D,NC BAPTIST,NC BAPTIST Disaster VMK16,Hospital,VIPER Medical Network VMN,2
49652458,52458,1f0,ccea,D,SMAT HOME,SMAT HOME VML1,Hospital,VIPER Medical Network VMN,2
49652459,52459,1f0,cceb,D,SMRS Command,SMRS COMMAND VML2,Hospital,VIPER Medical Network VMN,2
49652460,52460,1f0,ccec,D,SMRS Logist,SMRS Logistics VML3,Hospital,VIPER Medical Network VMN,2
49652461,52461,1f0,cced,D,Catawba Med,Catawba Valley Medical Conover VMB2,Hospital,VIPER Medical Network VMN,2
49652462,52462,1f0,ccee,D,SMRS VML4,SMRS Staging VML4,Hospital,VIPER Medical Network VMN,2
49652463,52463,1f0,ccef,D,SMRS Transp.,SMRS Transportation VML5,Hospital,VIPER Medical Network VMN,2
49652464,52464,1f0,ccf0,D,SMRSOps1VML6,SMRS OPS 1 VML6,Hospital,VIPER Medical Network VMN,2
49652465,52465,1f0,ccf1,D,SMRS2 VML7,SMRS OPS 2 VML7,Hospital,VIPER Medical Network VMN,2
49652466,52466,1f0,ccf2,D,AIR Medical,AIR Medical Dispatch VML8,Hospital,VIPER Medical Network VMN,2
49652467,52467,1f0,ccf3,D,FryHckryVMB3,Frye Regional Hickory VMB3,Hospital,VIPER Medical Network VMN,2
49652468,52468,1f0,ccf4,D,Cone MedCent,Cone MedCenter High Point VMA2,Hospital,VIPER Medical Network VMN,2
49652469,52469,1f0,ccf5,D,Chatham Hosp,Chatham Hospital Siler City VMB4,Hospital,VIPER Medical Network VMN,2
49652470,52470,1f0,ccf6,D,Murphy Med,Murphy Medical Center VMB5,Hospital,VIPER Medical Network VMN,2
49652471,52471,1f0,ccf7,D,Chowan Hosp,Chowan Hospital Edenton VMB6,Hospital,VIPER Medical Network VMN,2
49652472,52472,1f0,ccf8,D,ClevlndShlby,Cleveland Regional Med Center Shelby VMB7,Hospital,VIPER Medical Network VMN,2
49652473,52473,1f0,ccf9,D,Harnett Hosp,Central Harnett Hospital,Hospital,VIPER Medical Network VMN,2
49652474,52474,1f0,ccfa,D,Kings Mt,Kings Mountain Hospital VMB9,Hospital,VIPER Medical Network VMN,2
49652475,52475,1f0,ccfb,D,ColumbusWHvl,Columbus Whiteville VMB10,Hospital,VIPER Medical Network VMN,2
49652476,52476,1f0,ccfc,D,Craven Med.,Craven Regional Medical New Bern VMB11,Hospital,VIPER Medical Network VMN,2
49652477,52477,1f0,ccfd,D,Cape FearMed,Cape Fear Valley Med Fayetteville VMB12,Hospital,VIPER Medical Network VMN,2
49652478,52478,1f0,ccfe,D,Fayetteville,Fayetteville VA VMB13,Hospital,VIPER Medical Network VMN,2
49652479,52479,1f0,ccff,D,AlleghanyMed,Alleghany Memorial Hospital Sparta VMA3,Hospital,VIPER Medical Network VMN,2
49652480,52480,1f0,cd00,D,Womack Med,Womack Army Medical Center Fort Bragg VMB14,Hospital,VIPER Medical Network VMN,2
49652481,52481,1f0,cd01,D,Davie VMB15,Davie County Mocksville VMB15,Hospital,VIPER Medical Network VMN,2
49652482,52482,1f0,cd02,D,Duplin Gener,Duplin General KeansvilleVMB16,Hospital,VIPER Medical Network VMN,2
49652483,52483,1f0,cd03,D,Duke Medical,Duke Medical Center Durham VMC1,Hospital,VIPER Medical Network VMN,2
49652484,52484,1f0,cd04,D,Durham VMC2,Durham VA VMC2,Hospital,VIPER Medical Network VMN,2
49652485,52485,1f0,cd05,D,DURHAM,Durham Regional Hospital VMC3,Hospital,VIPER Medical Network VMN,2
49652486,52486,1f0,cd06,D,Alamance Med,Alamance Medical Center Burlington VMC4,Hospital,VIPER Medical Network VMN,2
49652487,52487,1f0,cd07,D,GranvilleMed,Granville Medical Center Oxford VMC5,Hospital,VIPER Medical Network VMN,2
49652488,52488,1f0,cd08,D,Our Comm Med,Our Community Scotland Neck VMC6,Hospital,VIPER Medical Network VMN,2
49652489,52489,1f0,cd09,D,BtsyJhnsVMC7,Betsy Johnson Dunn VMC7,Hospital,VIPER Medical Network VMN,2
49652490,52490,1f0,cd0a,D,Anson Hosp,Anson Community Hospital VMA4,Hospital,VIPER Medical Network VMN,2
49652491,52491,1f0,cd0b,D,Haywood RMC,Haywood Regional Medical Cylde VMC8,Hospital,VIPER Medical Network VMN,2
49652492,52492,1f0,cd0c,D,Margaret P,Margaret Pardee Hendersonville VMC9,Hospital,VIPER Medical Network VMN,2
49652493,52493,1f0,cd0d,D,ParkridgeHos,Parkridge Hospital Hendersonville VMC10,Hospital,VIPER Medical Network VMN,2
49652494,52494,1f0,cd0e,D,RonkeChowHsp,Roanoke Chowan Hosp Ashoskie VMC11,Hospital,VIPER Medical Network VMN,2
49652495,52495,1f0,cd0f,D,Lake Norman,Lake Norman Med Center Mooresville VMC12,Hospital,VIPER Medical Network VMN,2
49652496,52496,1f0,cd10,D,Davis Med,Davis Regional Med Center Statesville VMC13,Hospital,VIPER Medical Network VMN,2
49652497,52497,1f0,cd11,D,Iredell Hosp,Iredell Memorial Hosp Statesville VMC14,Hospital,VIPER Medical Network VMN,2
49652498,52498,1f0,cd12,D,HarrisVMC15,Harris Regional Sylvia VMC15,Hospital,VIPER Medical Network VMN,2
49652499,52499,1f0,cd13,D,CentlCarHosp,Central Carolina Hospital Sanford VMC16,Hospital,VIPER Medical Network VMN,2
49652500,52500,1f0,cd14,D,LenoirMemorl,Lenoir Memorial Hospital Kinston VMD1,Hospital,VIPER Medical Network VMN,2
49652501,52501,1f0,cd15,D,Anson Region,Anson Regional CHC Wadesboro VMA5,Hospital,VIPER Medical Network VMN,2
49652502,52502,1f0,cd16,D,AngelMedical,Angel Medical Center Franklin VMD2,Hospital,VIPER Medical Network VMN,2
49652503,52503,1f0,cd17,D,Martin Genrl,Martin General Hospital Williamston VMD3,Hospital,VIPER Medical Network VMN,2
49652504,52504,1f0,cd18,D,McdowelMarn,Mcdowell Hospital Marion VMD4,Hospital,VIPER Medical Network VMN,2
49652505,52505,1f0,cd19,D,CMC MainMed,CMC Main Charlotte VMD5,Hospital,VIPER Medical Network VMN,2
49652506,52506,1f0,cd1a,D,OBX Nags,Outer Banks Hospital Nags Head VMD6,Hospital,VIPER Medical Network VMN,2
49652507,52507,1f0,cd1b,D,Spruce Pine,Spruce Pine Community VMD7,Hospital,VIPER Medical Network VMN,2
49652508,52508,1f0,cd1c,D,Moore Hosp,Moore Regional Hospital Pinehurst VMD8,Hospital,VIPER Medical Network VMN,2
49652509,52509,1f0,cd1d,D,Onslow Hosp,Onslow Memorial Hosp Jacksonville VMD9,Hospital,VIPER Medical Network VMN,2
49652510,52510,1f0,cd1e,D,UNC Hospital,UNC Hospital Chapel Hill VMD10,Hospital,VIPER Medical Network VMN,2
49652511,52511,1f0,cd1f,D,AlbemarleHos,Albemarle Hospital Elizabeth City VMD11,Hospital,VIPER Medical Network VMN,2
49652512,52512,1f0,cd20,D,Ashe Hosp,Ashe Memorial Hosp Jefferson VMA6,Hospital,VIPER Medical Network VMN,2
49652513,52513,1f0,cd21,D,Pender VMD12,Pender Memorial Hospital Burgaw VMD12,Hospital,VIPER Medical Network VMN,2
49652514,52514,1f0,cd22,D,Person Memor,Person Memorial Hospital Roxboro VMD13,Hospital,VIPER Medical Network VMN,2
49652515,52515,1f0,cd23,D,Pitt Hosp,Pitt County Hospital Greenville VMD14,Hospital,VIPER Medical Network VMN,2
49652516,52516,1f0,cd24,D,RandolphHosp,Randolph Hospital VMD15,Hospital,VIPER Medical Network VMN,2
49652517,52517,1f0,cd25,D,SandhillsMed,Sandhills Medical Hamlet VMD16,Hospital,VIPER Medical Network VMN,2
49652518,52518,1f0,cd26,D,SEmedlmbertn,Southeastern Regional Med Lumberton VME1,Hospital,VIPER Medical Network VMN,2
49652519,52519,1f0,cd27,D,Annie Penn,Annie Penn Hospital Reidsville VME2,Hospital,VIPER Medical Network VMN,2
49652520,52520,1f0,cd28,D,Wake Forest,Wake Forest Baptist Hospital Winston Salem VME3,Hospital,VIPER Medical Network VMN,2
49652521,52521,1f0,cd29,D,Forsyth VME4,Forsyth Medical Center Winston Salem VME4,Hospital,VIPER Medical Network VMN,2
49652522,52522,1f0,cd2a,D,Sampson Med,Sampson Medical Center Clinton VME5,Hospital,VIPER Medical Network VMN,2
49652523,52523,1f0,cd2b,D,Cannon Hosp,Charles Cannon Hospital Linville VMA7,Hospital,VIPER Medical Network VMN,2
49652524,52524,1f0,cd2c,D,Scotland Hos,Scotland Memorial Laurinburg VME6,Hospital,VIPER Medical Network VMN,2
49652525,52525,1f0,cd2d,D,Stanly Memor,Stanly Memorial Hospital Albemarle VME7,Hospital,VIPER Medical Network VMN,2
49652526,52526,1f0,cd2e,D,StokesReynol,Stokes Reynolds Danbury VME8,Hospital,VIPER Medical Network VMN,2
49652527,52527,1f0,cd2f,D,Hugh Chatham,Hugh Chatham Hospital Elkin VME9,Hospital,VIPER Medical Network VMN,2
49652528,52528,1f0,cd30,D,Swain Hosp,Swain County Hospital Bryson City VME10,Hospital,VIPER Medical Network VMN,2
49652529,52529,1f0,cd31,D,Trnsyl Hosp,Transylvania Hospital Brevard VME11,Hospital,VIPER Medical Network VMN,2
49652530,52530,1f0,cd32,D,Union Med,Union Regional Med Center Monroe VME12,Hospital,VIPER Medical Network VMN,2
49652531,52531,1f0,cd33,D,Parham Hospi,Maria Parham Hospital Henderson VME13,Hospital,VIPER Medical Network VMN,2
49652532,52532,1f0,cd34,D,DukeRal Hosp,Duke Raleigh Hospital VME14,Hospital,VIPER Medical Network VMN,2
49652533,52533,1f0,cd35,D,Rex Hospital,Rex Hospital Raleigh VME15,Hospital,VIPER Medical Network VMN,2
49652534,52534,1f0,cd36,D,Gaston Hosp,Gaston Memorial Hosp Gastonia VMA8,Hospital,VIPER Medical Network VMN,2
49652535,52535,1f0,cd37,D,Wilkes Med,Wilkes Med North Wilkesboro VME16,Hospital,VIPER Medical Network VMN,2
49652536,52536,1f0,cd38,D,Wilson Med.,Wilson Medical Center VMF1,Hospital,VIPER Medical Network VMN,2
49652537,52537,1f0,cd39,D,Hoots Hosp.,Hoots Memorial Hospital Yadkinville VMF2,Hospital,VIPER Medical Network VMN,2
49652538,52538,1f0,cd3a,D,CMC Lincolnt,CMC Lincolnton VMF3,Hospital,VIPER Medical Network VMN,2
49652539,52539,1f0,cd3b,D,StLuksClmbus,St Lukes Columbus VMF4,Hospital,VIPER Medical Network VMN,2
49652540,52540,1f0,cd3c,D,RutherfrdHsp,Rutherford Hospital Rutherfordton VMF5,Hospital,VIPER Medical Network VMN,2
49652541,52541,1f0,cd3d,D,CMC MercyHos,CMC Mercy Hospital Charlotte VMF6,Hospital,VIPER Medical Network VMN,2
49652542,52542,1f0,cd3e,D,BlwngRockMed,Blowing Rock Hospital VMF7,Hospital,VIPER Medical Network VMN,2
49652543,52543,1f0,cd3f,D,Watauga Med,Watauga Medical Center Boone VMF8,Hospital,VIPER Medical Network VMN,2
49652544,52544,1f0,cd40,D,Wake Med,Wake Med Raleigh VMF9,Hospital,VIPER Medical Network VMN,2
49652545,52545,1f0,cd41,D,PungoDistMed,Pungo District Hospital Belhaven VMA9,Hospital,VIPER Medical Network VMN,2
49652546,52546,1f0,cd42,D,HeritageHosp,Heritage Hospital Tarboro VMF10,Hospital,VIPER Medical Network VMN,2
49652547,52547,1f0,cd43,D,VIPER Med.,Highlands Cashiers Hospital VMF11,Hospital,VIPER Medical Network VMN,2
49652548,52548,1f0,cd44,D,Wayne Mem.,Wayne Memorial Goldsboro VMF12,Hospital,VIPER Medical Network VMN,2
49652549,52549,1f0,cd45,D,BrunswckVM13,Brunswick VMF13,Hospital,VIPER Medical Network VMN,2
49652550,52550,1f0,cd46,D,Goshen Med,Goshen Med Center Faison VMF14,Hospital,VIPER Medical Network VMN,2
49652551,52551,1f0,cd47,D,SalsbryVMF15,Salisbury VMF15,Hospital,VIPER Medical Network VMN,2
49652552,52552,1f0,cd48,D,Baptist Med,Baptist Medical Center PEDS Winston Salem VMF16,Hospital,VIPER Medical Network VMN,2
49652553,52553,1f0,cd49,D,KrnersvleMed,Kernersville Medical Center VMG1,Hospital,VIPER Medical Network VMN,2
49652554,52554,1f0,cd4a,D,NewHanovrMed,New Hanover Regional Med Wilmington VMG2,Hospital,VIPER Medical Network VMN,2
49652555,52555,1f0,cd4b,D,Merce CHC,Merce CHC Randolph CTY Asheboro VMG3,Hospital,VIPER Medical Network VMN,2
49652560,52560,1f0,cd50,D,VWPOOL 1,West Pool 1,Interop,Statewide/Systemwide,2
49652561,52561,1f0,cd51,D,VWPOOL 2,West Pool 2,Interop,Statewide/Systemwide,2
49652562,52562,1f0,cd52,D,VWROAM 1,West Roam 1,Interop,Statewide/Systemwide,2
49652563,52563,1f0,cd53,D,VWROAM 2,West Roam 2,Interop,Statewide/Systemwide,2
49652565,52565,1f0,cd55,D,WMAIROPS,Wake Med Air Ops,Hospital,Wake Medical Center ,2
49652566,52566,1f0,cd56,D,WMGRDOPS,Wake Med Ground Ops,Hospital,Wake Medical Center ,2
49652567,52567,1f0,cd57,D,WMSECTY1,Wake Med Security 1,Hospital,Wake Medical Center ,2
49652568,52568,1f0,cd58,D,WMADMIN,Wake Med Admin,Hospital,Wake Medical Center ,2
49652569,52569,1f0,cd59,D,WMAIRDISP,Wake Med Air Dispatch,Hospital,Wake Medical Center ,2
49652570,52570,1f0,cd5a,D,WMEDCOM,Wake Med Common,Hospital,Wake Medical Center ,2
49652571,52571,1f0,cd5b,D,WMGRDDISP,Wake Med Ground Dispatch,Hospital,Wake Medical Center ,2
49652572,52572,1f0,cd5c,D,WMLEDISP,Wake Med Law Dispatch,Hospital,Wake Medical Center ,2
49652573,52573,1f0,cd5d,D,WMLEMAIN,Wake Med Law Main,Hospital,Wake Medical Center ,2
49652574,52574,1f0,cd5e,D,WMLENE,Wake Med Law Northeast,Hospital,Wake Medical Center ,2
49652575,52575,1f0,cd5f,D,WMLESW,Wake Med Law Southwest,Hospital,Wake Medical Center ,2
49652576,52576,1f0,cd60,D,WMLETAC,Wake Med Law TAC,Hospital,Wake Medical Center ,2
49652577,52577,1f0,cd61,D,WMOPS,Wake Med OPS,Hospital,Wake Medical Center ,2
49652578,52578,1f0,cd62,D,WRCBURN1,Wildlife Resource Commission Burn 1,Law Tac,Wildlife Resource,2
49652579,52579,1f0,cd63,D,WRCBURN10,Wildlife Resource Commission Burn 10,Law Tac,Wildlife Resource,2
49652580,52580,1f0,cd64,D,WRCBURN2,Wildlife Resource Commission Burn 2,Law Tac,Wildlife Resource,2
49652581,52581,1f0,cd65,D,WRCBURN3,Wildlife Resource Commission Burn 3,Law Tac,Wildlife Resource,2
49652582,52582,1f0,cd66,D,WRCBURN4,Wildlife Resource Commission Burn 4,Law Tac,Wildlife Resource,2
49652583,52583,1f0,cd67,D,WRCBURN5,Wildlife Resource Commission Burn 5,Law Tac,Wildlife Resource,2
49652584,52584,1f0,cd68,D,WRCBURN6,Wildlife Resource Commission Burn 6,Law Tac,Wildlife Resource,2
49652585,52585,1f0,cd69,D,WRCBURN7,Wildlife Resource Commission Burn 7,Law Tac,Wildlife Resource,2
49652586,52586,1f0,cd6a,D,WRCBURN8,Wildlife Resource Commission Burn 8,Law Tac,Wildlife Resource,2
49652587,52587,1f0,cd6b,D,WRCBURN9,Wildlife Resource Commission Burn 9,Law Tac,Wildlife Resource,2
49652588,52588,1f0,cd6c,D,WRCMUTAID,Wildlife Resource Commission Mutual Aid,Law Tac,Wildlife Resource,2
49652590,52590,1f0,cd6e,D,UNCHOSPPD,UNC Hospital PD Dispatch,Law Dispatch,Orange County,2
49652591,52591,1f0,cd6f,D,UNCPD INFO,UNC Police Information,Law Tac,Orange County,2
49652592,52592,1f0,cd70,D,UNCPD DISP,UNC Police Dispatch,Law Dispatch,Orange County,2
49652594,52594,1f0,cd72,D,ECU PD1,East Carolina University Police,Law Dispatch,Pitt County,2
49652624,52624,1f0,cd90,D,UNCITSNETADM,UNC ITS Network Admin,Schools,Orange County,2
49652625,52625,1f0,cd91,D,UNCITSNETTEC,UNC ITS Network Techs,Schools,Orange County,2
49652626,52626,1f0,cd92,D,UNCITSNETWFI,UNC ITS Wifi Techs,Schools,Orange County,2
49652628,52628,1f0,cd94,D,UNCITSTELECO,UNC ITS Telecom Techs,Schools,Orange County,2
49652629,52629,1f0,cd95,D,UNCITSCNTRL,UNC ITS Control Center,Schools,Orange County,2
49652630,52630,1f0,cd96,D,UNC ITS ALT1,UNC ITS Alternate 1,Schools,Orange County,2
49652631,52631,1f0,cd97,D,UNC ITS ALT2,UNC ITS Alternate 2,Schools,Orange County,2
49652632,52632,1f0,cd98,D,UNCMEDOIF,UNC School of Medicine Office Information Systems,Schools,Orange County,2
49652635,52635,1f0,cd9b,D,UNCPARKG,UNC Parking,Multi-Talk,Orange County,2
49652636,52636,1f0,cd9c,D,UNCDPSP2P,UNC DPS P2P,Multi-Talk,Orange County,2
49652637,52637,1f0,cd9d,D,UNC SEC,UNC Security ,Security,Orange County,2
49652639,52639,1f0,cd9f,D,UNC EVENT1,UNC Chapel Hill Event 1,Security,Orange County,2
49652640,52640,1f0,cda0,D,UNC EVENT 2,UNC Chapel Hill Event 2,Security,Orange County,2
49652641,52641,1f0,cda1,D,UNC EVENT 3,UNC Chapel Hill Event 3,Security,Orange County,2
49652642,52642,1f0,cda2,D,UNC EVENT 4,UNC Chapel Hill Event 4,Security,Orange County,2
49652643,52643,1f0,cda3,D,UNC EVENT 5,UNC Chapel Hill Event 5,Security,Orange County,2
49652644,52644,1f0,cda4,D,UNCHOSPRAL,UNC Hospital Raleigh Intake,Hospital,Wake County ,2
49652654,52654,1f0,cdae,D,NCFS Dist 1,District 1 Operations,Fire-Talk,NC Forestry Service,2
49652655,52655,1f0,cdaf,D,NCFS Dist 2,District 2 Operations,Fire-Talk,NC Forestry Service,2
49652656,52656,1f0,cdb0,D,NCFS Dist 3,District 3 Operations,Fire-Talk,NC Forestry Service,2
49652657,52657,1f0,cdb1,D,NCFS Dist 4,District 4 Operations,Fire-Talk,NC Forestry Service,2
49652658,52658,1f0,cdb2,D,NCFS Dist 5,District 5 Operations,Fire-Talk,NC Forestry Service,2
49652659,52659,1f0,cdb3,D,NCFS Dist 6,District 6 Operations,Fire-Talk,NC Forestry Service,2
49652660,52660,1f0,cdb4,D,NCFS Dist 7,District 7 Operations,Fire-Talk,NC Forestry Service,2
49652661,52661,1f0,cdb5,D,NCFS Dist 8,District 8 Operations,Fire-Talk,NC Forestry Service,2
49652662,52662,1f0,cdb6,D,NCFS Dist 9,District 9 Operations,Fire-Talk,NC Forestry Service,2
49652663,52663,1f0,cdb7,D,NCFS Dist 10,District 10 Operations,Fire-Talk,NC Forestry Service,2
49652664,52664,1f0,cdb8,D,NCFS Dist 11,District 11 Operations,Fire-Talk,NC Forestry Service,2
49652665,52665,1f0,cdb9,D,NCFS Dist 12,District 12 Operations,Fire-Talk,NC Forestry Service,2
49652666,52666,1f0,cdba,D,NCFS Dist 13,District 13 Operations,Fire-Talk,NC Forestry Service,2
49653352,53352,1f0,d068,D,UNC-G ADM,UNC-G PD Admin,Law Talk,Guilford County,2
49657500,57500,1f0,e09c,D,NCSCCOMMTG,NC SC Common ,Interop,South Carolina Interoperability ,2
49657501,57501,1f0,e09d,D,SCHPCOMM,SCHP Common ,Interop,South Carolina Interoperability ,2
49657502,57502,1f0,e09e,D,SCHPSTATEWID,SCHP Statewide,Interop,South Carolina Interoperability ,2
49657503,57503,1f0,e09f,D,SCHPTROOP3,SCHP Troop 3,Interop,South Carolina Interoperability ,2
49657504,57504,1f0,e0a0,D,SCHPTROOP4,SCHP Troop 4,Interop,South Carolina Interoperability ,2
49657505,57505,1f0,e0a1,D,SCHPTROOP5,SCHP Troop 5,Interop,South Carolina Interoperability ,2
49660500,60500,1f0,ec54,E,ATFEASH,ATF Asheville,Federal,ATF Alcohol Tobacco Firearms and Explosives,2
49660501,60501,1f0,ec55,E,ATFECLT,ATF Charlotte,Federal,ATF Alcohol Tobacco Firearms and Explosives,2
49660502,60502,1f0,ec56,E,ATFECOM,ATF Common,Federal,ATF Alcohol Tobacco Firearms and Explosives,2
49660503,60503,1f0,ec57,E,ATFEFAY,ATF Fayetteville,Federal,ATF Alcohol Tobacco Firearms and Explosives,2
49660504,60504,1f0,ec58,E,ATFEGBO,ATF Greensboro,Federal,ATF Alcohol Tobacco Firearms and Explosives,2
49660505,60505,1f0,ec59,E,ATFEILM,ATF Wilmington,Federal,ATF Alcohol Tobacco Firearms and Explosives,2
49660506,60506,1f0,ec5a,E,ATFERDU,ATF Raleigh Durham,Federal,ATF Alcohol Tobacco Firearms and Explosives,2
49660526,60526,1f0,ec6e,D,FBIAVL,FBI Asheville ,Federal,Federal Bureau of Investigation,2
49660527,60527,1f0,ec6f,D,FBICLT,FBI Charlotte,Federal,Federal Bureau of Investigation,2
49660528,60528,1f0,ec70,D,FBICOM,FBI Common,Federal,Federal Bureau of Investigation,2
49660529,60529,1f0,ec71,D,FBIECTY,FBI Elizabeth ,Federal,Federal Bureau of Investigation,2
49660530,60530,1f0,ec72,D,FBIFAY,FBI Fayetteville,Federal,Federal Bureau of Investigation,2
49660531,60531,1f0,ec73,D,FBIGBO,FBI Greensboro,Federal,Federal Bureau of Investigation,2
49660532,60532,1f0,ec74,D,FBIGVL,FBI Greenville,Federal,Federal Bureau of Investigation,2
49660533,60533,1f0,ec75,D,FBIHIC,FBI Hickory,Federal,Federal Bureau of Investigation,2
49660534,60534,1f0,ec76,D,FBIILM,FBI ILM,Federal,Federal Bureau of Investigation,2
49660535,60535,1f0,ec77,D,FBIRAL,FBI Raleigh,Federal,Federal Bureau of Investigation,2
49660545,60545,1f0,ec81,D,FEDCOM1,Federal Common 1,Federal,Federal Common,2
49660546,60546,1f0,ec82,D,FEDCOM2,Federal Common 2,Federal,Federal Common,2
49660556,60556,1f0,ec8c,D,HARVEYPRI,Harvey Point Primary,Federal,Department of Defense,2
49660557,60557,1f0,ec8d,D,HARVEYSEC,Harvey Point Secondary,Federal,Department of Defense,2
49660558,60558,1f0,ec8e,D,USACE-FALLS,US Army Corps of Engineers Falls Lake,Federal,Department of Defense,2
49660559,60559,1f0,ec8f,D,USACE-ILM,US Army Corps of Engineers ILM,Federal,Department of Defense,2
49660560,60560,1f0,ec90,D,USACE-JORDAN,US Army Corps of Engineers Jordan Lake,Federal,Department of Defense,2
49660561,60561,1f0,ec91,D,USACE-NC,US Army Corps of Engineers NC,Federal,Department of Defense,2
49660562,60562,1f0,ec92,D,USDOD,US DOD,Federal,Department of Defense,2
49660584,60584,1f0,eca8,D,NWSILM,National Weather Service ILM,Federal,NOAA National Weather Service,2
49660594,60594,1f0,ecb2,D,DEAAVL,DEA Asheville ,Federal,Drug Enforcement Agency ,2
49660595,60595,1f0,ecb3,D,DEACLT,DEA Charlotte ,Federal,Drug Enforcement Agency ,2
49660596,60596,1f0,ecb4,D,DEACOMM,DEA Common ,Federal,Drug Enforcement Agency ,2
49660597,60597,1f0,ecb5,D,DEAFAY,DEA Fayetteville,Federal,Drug Enforcement Agency ,2
49660598,60598,1f0,ecb6,D,DEAGBO,DEA Greensboro,Federal,Drug Enforcement Agency ,2
49660599,60599,1f0,ecb7,D,DEAILM,DEA ILM,Federal,Drug Enforcement Agency ,2
49660600,60600,1f0,ecb8,D,DEARAL,DEA Raleigh,Federal,Drug Enforcement Agency ,2
49660610,60610,1f0,ecc2,D,USDHSERO,US DHS ICE ERO Enforcement and Removal Operations ,Federal,US Immigration and Customs Enforcement ,2
49660611,60611,1f0,ecc3,D,USDHSHSI,US DHS HSI Homeland Security Operations,Federal,US Immigration and Customs Enforcement ,2
49660612,60612,1f0,ecc4,D,USDHSICE,US DHS ICE,Federal,US Immigration and Customs Enforcement ,2
49660613,60613,1f0,ecc5,D,USDHSICEAVL,US DHS ICE Asheville,Federal,US Immigration and Customs Enforcement ,2
49660614,60614,1f0,ecc6,D,USDHSICECLT,US DHS ICE Charlotte ,Federal,US Immigration and Customs Enforcement ,2
49660615,60615,1f0,ecc7,D,USDHSICECOM1,US DHS ICE Common 1,Federal,US Immigration and Customs Enforcement ,2
49660616,60616,1f0,ecc8,D,USDHSICECOM2,US DHS ICE Common 2,Federal,US Immigration and Customs Enforcement ,2
49660617,60617,1f0,ecc9,D,USDHSICEILM,US DHS ICE ILM,Federal,US Immigration and Customs Enforcement ,2
49660618,60618,1f0,ecca,D,USDHSICERAL,US DHS ICE Raleigh ,Federal,US Immigration and Customs Enforcement ,2
49660619,60619,1f0,eccb,D,USDHSICEWS,US DHS ICE Winston Salem,Federal,US Immigration and Customs Enforcement ,2
49660643,60643,1f0,ece3,D,USFSLEOPS1,US Forestry Service OPS 1,Federal,US Forestry Service,2
49660644,60644,1f0,ece4,D,USFSLEOPS2,US Forestry Service OPS 2,Federal,US Forestry Service,2
49660654,60654,1f0,ecee,D,USFWS1,US Fish & Wildlife 1,Federal,US Fish and Wildlife Service,2
